Date,ret,RM-Rf,SMB,HML,RMW,CMA,Lag1,Lag2,Lag3,Lag4,Lag5
6/30/2020,1.467296563,1.58,0,0.01,-0.4,-0.3,1.456265047,-2.353353029,1.202264218,-2.751794953,0.391206295
7/1/2020,0.579672328,0.41,-1.69,-2.55,-0.41,-1.22,1.467296563,1.456265047,-2.353353029,1.202264218,-2.751794953
7/2/2020,0.399354911,0.5,0.01,-0.12,0.38,0.17,0.579672328,1.467296563,1.456265047,-2.353353029,1.202264218
7/6/2020,1.562974407,1.65,-0.67,0.37,0.28,0.03,0.399354911,0.579672328,1.467296563,1.456265047,-2.353353029
7/7/2020,-1.020394918,-1.03,-0.98,-1.51,-1.1,-0.08,1.562974407,0.399354911,0.579672328,1.467296563,1.456265047
7/8/2020,0.81465074,0.91,0.09,-0.49,-0.44,-0.29,-1.020394918,1.562974407,0.399354911,0.579672328,1.467296563
7/9/2020,-0.619776321,-0.53,-1.56,-2.62,-0.33,-0.58,0.81465074,-1.020394918,1.562974407,0.399354911,0.579672328
7/10/2020,1.068135974,1.11,0.64,3.08,0.85,0.21,-0.619776321,0.81465074,-1.020394918,1.562974407,0.399354911
7/13/2020,-1.086981026,-1.2,-0.28,2.05,1.09,1.11,1.068135974,-0.619776321,0.81465074,-1.020394918,1.562974407
7/14/2020,1.304179646,1.35,0.38,-0.3,-0.01,0.51,-1.086981026,1.068135974,-0.619776321,0.81465074,-1.020394918
7/15/2020,1.232309631,1.14,2.69,1.26,0.23,0.13,1.304179646,-1.086981026,1.068135974,-0.619776321,0.81465074
7/16/2020,-0.448026912,-0.37,-0.17,0.83,0.26,0.33,1.232309631,1.304179646,-1.086981026,1.068135974,-0.619776321
7/17/2020,0.38064889,0.3,-0.15,-1.42,-1.09,0.02,-0.448026912,1.232309631,1.304179646,-1.086981026,1.068135974
7/20/2020,0.7630705,1.01,-1.09,-2.4,-0.86,-1.25,0.38064889,-0.448026912,1.232309631,1.304179646,-1.086981026
7/21/2020,0.285401885,0.16,1.44,3.23,0.52,0.88,0.7630705,0.38064889,-0.448026912,1.232309631,1.304179646
7/22/2020,0.520133237,0.49,-0.63,-0.36,0.49,0,0.285401885,0.7630705,0.38064889,-0.448026912,1.232309631
7/23/2020,-1.097863489,-1.2,1.21,1.94,-0.2,0.12,0.520133237,0.285401885,0.7630705,0.38064889,-0.448026912
7/24/2020,-0.777598448,-0.75,-0.8,0.43,0.3,0.02,-1.097863489,0.520133237,0.285401885,0.7630705,0.38064889
7/27/2020,0.85684164,0.88,0.29,-2,-0.24,0.08,-0.777598448,-1.097863489,0.520133237,0.285401885,0.7630705
7/28/2020,-0.733988223,-0.81,-0.46,0.99,0.28,0.07,0.85684164,-0.777598448,-1.097863489,0.520133237,0.285401885
7/29/2020,1.317341658,1.35,0.66,0.87,0.23,0.16,-0.733988223,0.85684164,-0.777598448,-1.097863489,0.520133237
7/30/2020,-0.224443075,-0.29,0.01,-1.86,-0.51,-0.15,1.317341658,-0.733988223,0.85684164,-0.777598448,-1.097863489
7/31/2020,0.50879166,0.61,-1.81,-0.67,0.74,0.69,-0.224443075,1.317341658,-0.733988223,0.85684164,-0.777598448
8/3/2020,0.866228719,0.98,1.07,-0.83,-0.25,0.39,0.50879166,-0.224443075,1.317341658,-0.733988223,0.85684164
8/4/2020,0.394511239,0.37,0.42,0.06,0.14,0.12,0.866228719,0.50879166,-0.224443075,1.317341658,-0.733988223
8/5/2020,0.725207329,0.78,1.22,0.84,0.16,-0.11,0.394511239,0.866228719,0.50879166,-0.224443075,1.317341658
8/6/2020,0.484496954,0.53,-0.59,-0.81,0.6,0.06,0.725207329,0.394511239,0.866228719,0.50879166,-0.224443075
8/7/2020,0.082481744,0.02,1.55,2.37,0.52,0.13,0.484496954,0.725207329,0.394511239,0.866228719,0.50879166
8/10/2020,0.27641476,0.24,1.31,1.75,0.84,1.32,0.082481744,0.484496954,0.725207329,0.394511239,0.866228719
8/11/2020,-0.807865063,-0.83,0.21,1.63,0.88,0.03,0.27641476,0.082481744,0.484496954,0.725207329,0.394511239
8/12/2020,1.329207419,1.4,-0.84,-1.33,0.91,-0.15,-0.807865063,0.27641476,0.082481744,0.484496954,0.725207329
8/13/2020,-0.075987139,-0.01,-0.13,-1.32,-0.63,-0.51,1.329207419,-0.807865063,0.27641476,0.082481744,0.484496954
8/14/2020,-0.029254118,-0.04,0.06,1.07,0.42,0.2,-0.075987139,1.329207419,-0.807865063,0.27641476,0.082481744
8/17/2020,0.426054509,0.45,0.04,-1.94,-0.79,-0.49,-0.029254118,-0.075987139,1.329207419,-0.807865063,0.27641476
8/18/2020,0.151297669,0.22,-1.32,-1.42,0.02,-0.54,0.426054509,-0.029254118,-0.075987139,1.329207419,-0.807865063
8/19/2020,-0.390351138,-0.38,0.47,0.09,-0.03,-0.1,0.151297669,0.426054509,-0.029254118,-0.075987139,1.329207419
8/20/2020,0.28563308,0.31,-0.95,-1.55,0.09,-0.47,-0.390351138,0.151297669,0.426054509,-0.029254118,-0.075987139
8/21/2020,0.249997762,0.25,-1.25,-0.43,0.61,0.71,0.28563308,-0.390351138,0.151297669,0.426054509,-0.029254118
8/24/2020,0.953501155,0.92,0.23,2.57,1.09,0.56,0.249997762,0.28563308,-0.390351138,0.151297669,0.426054509
8/25/2020,0.333040819,0.36,-0.02,-0.63,-0.44,-0.69,0.953501155,0.249997762,0.28563308,-0.390351138,0.151297669
8/26/2020,0.901630085,1,-1.71,-1.76,-0.15,-0.88,0.333040819,0.953501155,0.249997762,0.28563308,-0.390351138
8/27/2020,0.238306288,0.18,0,0.99,0.61,-0.49,0.901630085,0.333040819,0.953501155,0.249997762,0.28563308
8/28/2020,0.694653207,0.7,0.4,-0.24,0.18,-0.08,0.238306288,0.901630085,0.333040819,0.953501155,0.249997762
8/31/2020,-0.225361754,-0.04,-0.96,-1.75,-0.7,-0.12,0.694653207,0.238306288,0.901630085,0.333040819,0.953501155
9/1/2020,0.881708723,0.92,0.21,-0.34,0.58,0.11,-0.225361754,0.694653207,0.238306288,0.901630085,0.333040819
9/2/2020,1.327455093,1.27,-0.26,-0.45,0.75,-0.41,0.881708723,-0.225361754,0.694653207,0.238306288,0.901630085
9/3/2020,-3.537899623,-3.7,0.42,2.59,-0.09,-0.12,1.327455093,0.881708723,-0.225361754,0.694653207,0.238306288
9/4/2020,-0.855379583,-0.87,0.33,2.11,0.81,0.91,-3.537899623,1.327455093,0.881708723,-0.225361754,0.694653207
9/8/2020,-2.847885468,-2.91,0.88,-0.23,-0.68,-0.58,-0.855379583,-3.537899623,1.327455093,0.881708723,-0.225361754
9/9/2020,1.938610769,2.07,-0.61,-1.99,-0.15,-0.21,-2.847885468,-0.855379583,-3.537899623,1.327455093,0.881708723
9/10/2020,-1.654291415,-1.64,0.38,-0.07,-0.36,-0.36,1.938610769,-2.847885468,-0.855379583,-3.537899623,1.327455093
9/11/2020,0.03548217,-0.06,-0.61,0.9,0.23,0.47,-1.654291415,1.938610769,-2.847885468,-0.855379583,-3.537899623
9/14/2020,1.548963553,1.59,1.01,-0.76,-0.8,0.01,0.03548217,-1.654291415,1.938610769,-2.847885468,-0.855379583
9/15/2020,0.568938681,0.57,-0.66,-1.44,0.11,-0.36,1.548963553,0.03548217,-1.654291415,1.938610769,-2.847885468
9/16/2020,-0.330506322,-0.39,1.18,1.36,-0.95,0.3,0.568938681,1.548963553,0.03548217,-1.654291415,1.938610769
9/17/2020,-0.828198019,-0.85,0.48,0.21,0.06,0.63,-0.330506322,0.568938681,1.548963553,0.03548217,-1.654291415
9/18/2020,-0.976932889,-0.88,0.75,-0.19,-1.12,-0.46,-0.828198019,-0.330506322,0.568938681,1.548963553,0.03548217
9/21/2020,-1.21378879,-1.08,-2.61,-1.92,-0.52,-0.33,-0.976932889,-0.828198019,-0.330506322,0.568938681,1.548963553
9/22/2020,0.988804258,1.02,-0.46,-1.65,0.58,-0.51,-1.21378879,-0.976932889,-0.828198019,-0.330506322,0.568938681
9/23/2020,-2.441994732,-2.48,-0.63,0.17,0.18,-0.2,0.988804258,-1.21378879,-0.976932889,-0.828198019,-0.330506322
9/24/2020,0.212364199,0.25,-0.19,0.34,0.51,0.1,-2.441994732,0.988804258,-1.21378879,-0.976932889,-0.828198019
9/25/2020,1.596278821,1.72,-0.16,-1.36,-0.51,-0.66,0.212364199,-2.441994732,0.988804258,-1.21378879,-0.976932889
9/28/2020,1.798533576,1.66,0.87,1.02,0.4,0.17,1.596278821,0.212364199,-2.441994732,0.988804258,-1.21378879
9/29/2020,-0.560427376,-0.42,0.41,-1.3,-0.8,-0.59,1.798533576,1.596278821,0.212364199,-2.441994732,0.988804258
9/30/2020,0.748493388,0.79,-0.67,0.17,0.33,0.12,-0.560427376,1.798533576,1.596278821,0.212364199,-2.441994732
10/1/2020,0.830319592,0.79,0.81,-0.57,-0.03,-0.59,0.748493388,-0.560427376,1.798533576,1.596278821,0.212364199
10/2/2020,-0.783358599,-0.96,1.7,2.47,0.58,0.36,0.830319592,0.748493388,-0.560427376,1.798533576,1.596278821
10/5/2020,1.785726161,1.93,0.86,-0.09,-0.47,0.12,-0.783358599,0.830319592,0.748493388,-0.560427376,1.798533576
10/6/2020,-1.241391239,-1.28,0.85,0.22,-0.53,-0.07,1.785726161,-0.783358599,0.830319592,0.748493388,-0.560427376
10/7/2020,1.73020748,1.84,0.44,0.22,-0.27,0.14,-1.241391239,1.785726161,-0.783358599,0.830319592,0.748493388
10/8/2020,0.873913542,0.8,0.29,1.02,0.21,0.28,1.73020748,-1.241391239,1.785726161,-0.783358599,0.830319592
10/14/2020,1.11410848,-0.65,0.01,0.04,0.33,0.67,0.873913542,1.73020748,-1.241391239,1.785726161,-0.783358599
10/15/2020,0.033746204,-0.08,1.17,1.13,0.15,0.18,1.11410848,0.873913542,1.73020748,-1.241391239,1.785726161
10/16/2020,-0.180082564,-0.06,-0.15,0.05,-0.05,-0.13,0.033746204,1.11410848,0.873913542,1.73020748,-1.241391239
10/19/2020,-1.440904927,-1.53,0.36,0.3,-0.33,-0.25,-0.180082564,0.033746204,1.11410848,0.873913542,1.73020748
10/20/2020,0.34794292,0.34,-0.09,1.29,0.56,0.21,-1.440904927,-0.180082564,0.033746204,1.11410848,0.873913542
10/21/2020,-0.342225065,-0.36,-0.47,0.36,0.51,-0.02,0.34794292,-1.440904927,-0.180082564,0.033746204,1.11410848
10/22/2020,0.705979289,0.67,0.93,1.06,-0.54,-0.03,-0.342225065,0.34794292,-1.440904927,-0.180082564,0.033746204
10/23/2020,0.328513163,0.38,0.38,0.05,-0.16,-0.36,0.705979289,-0.342225065,0.34794292,-1.440904927,-0.180082564
10/26/2020,-1.831856315,-1.85,-0.48,-0.4,-0.15,-0.03,0.328513163,0.705979289,-0.342225065,0.34794292,-1.440904927
10/27/2020,-0.403981326,-0.23,-0.61,-2.36,-0.37,-0.74,-1.831856315,0.328513163,0.705979289,-0.342225065,0.34794292
10/28/2020,-3.369624589,-3.41,0.19,0.59,-0.52,-0.03,-0.403981326,-1.831856315,0.328513163,0.705979289,-0.342225065
10/29/2020,0.940549099,1.13,0.15,0.24,0.27,0.61,-3.369624589,-0.403981326,-1.831856315,0.328513163,0.705979289
10/30/2020,-1.066209867,-1.45,-0.22,1.87,0.23,-0.06,0.940549099,-3.369624589,-0.403981326,-1.831856315,0.328513163
11/2/2020,1.036586494,1.17,0.82,1.01,0.43,0.41,-1.066209867,0.940549099,-3.369624589,-0.403981326,-1.831856315
11/3/2020,1.902024386,1.93,0.97,-0.2,-0.18,0.01,1.036586494,-1.066209867,0.940549099,-3.369624589,-0.403981326
11/4/2020,2.15717778,2.25,-2.52,-4.95,-0.69,-1.75,1.902024386,1.036586494,-1.066209867,0.940549099,-3.369624589
11/5/2020,2.044748198,2.13,1.04,0.51,0.35,0.55,2.15717778,1.902024386,1.036586494,-1.066209867,0.940549099
11/6/2020,-0.050214768,0.01,-1.08,-0.92,-0.21,-0.1,2.044748198,2.15717778,1.902024386,1.036586494,-1.066209867
11/9/2020,1.181213843,0.87,2.79,6.75,0.79,0.89,-0.050214768,2.044748198,2.15717778,1.902024386,1.036586494
11/10/2020,-0.16552322,-0.17,2.04,2.19,0.31,1.3,1.181213843,-0.050214768,2.044748198,2.15717778,1.902024386
11/11/2020,0.808472094,0.88,-1.08,-1.77,-0.65,-0.21,-0.16552322,1.181213843,-0.050214768,2.044748198,2.15717778
11/12/2020,-0.990868904,-0.94,-0.55,-1.19,-0.66,-0.24,0.808472094,-0.16552322,1.181213843,-0.050214768,2.044748198
11/13/2020,1.406314963,1.31,0.9,1.13,0.58,0.44,-0.990868904,0.808472094,-0.16552322,1.181213843,-0.050214768
11/16/2020,1.214496564,1.22,1.24,1.96,0.69,0.87,1.406314963,-0.990868904,0.808472094,-0.16552322,1.181213843
11/17/2020,-0.226602475,-0.19,0.61,0,-0.41,-0.4,1.214496564,1.406314963,-0.990868904,0.808472094,-0.16552322
11/18/2020,-1.064299165,-0.93,-0.03,0,0.07,-0.4,-0.226602475,1.214496564,1.406314963,-0.990868904,0.808472094
11/19/2020,0.555291377,0.59,0.29,-0.74,-0.64,-0.2,-1.064299165,-0.226602475,1.214496564,1.406314963,-0.990868904
11/20/2020,-0.527995647,-0.51,0.6,-0.61,-0.73,-0.11,0.555291377,-1.064299165,-0.226602475,1.214496564,1.406314963
11/23/2020,0.815303605,0.83,1.42,1.57,0.31,0.05,-0.527995647,0.555291377,-1.064299165,-0.226602475,1.214496564
11/24/2020,1.536339735,1.56,0.48,2.75,0.53,0.53,0.815303605,-0.527995647,0.555291377,-1.064299165,-0.226602475
11/25/2020,-0.037301342,0.03,-0.26,-1.3,-0.37,-0.55,1.536339735,0.815303605,-0.527995647,0.555291377,-1.064299165
11/27/2020,0.351321646,0.43,0.14,-1.64,-0.76,-0.33,-0.037301342,1.536339735,0.815303605,-0.527995647,0.555291377
11/30/2020,-0.789575737,-0.53,-1.54,-2.08,-0.47,0.46,0.351321646,-0.037301342,1.536339735,0.815303605,-0.527995647
12/1/2020,1.261424022,0.98,-0.05,0.54,1.04,0.48,-0.789575737,0.351321646,-0.037301342,1.536339735,0.815303605
12/2/2020,0.084587428,0.11,0.21,1.07,0.37,0.61,1.261424022,-0.789575737,0.351321646,-0.037301342,1.536339735
12/3/2020,0.200608377,0.18,0.55,-0.06,-0.27,0.2,0.084587428,1.261424022,-0.789575737,0.351321646,-0.037301342
12/4/2020,0.997075304,1.02,1.56,0.86,-0.34,0.6,0.200608377,0.084587428,1.261424022,-0.789575737,0.351321646
12/7/2020,-0.109708757,0.03,-0.09,-1.02,-0.58,-0.5,0.997075304,0.200608377,0.084587428,1.261424022,-0.789575737
12/8/2020,0.432923223,0.47,0.87,-0.74,-0.69,0,-0.109708757,0.997075304,0.200608377,0.084587428,1.261424022
12/9/2020,-0.988565396,-1.03,0.29,1.32,0.87,0.31,0.432923223,-0.109708757,0.997075304,0.200608377,0.084587428
12/10/2020,0.147063783,0.24,0.91,-0.45,-1.5,-0.26,-0.988565396,0.432923223,-0.109708757,0.997075304,0.200608377
12/11/2020,-0.17862335,-0.2,-0.58,-0.74,-0.59,-0.58,0.147063783,-0.988565396,0.432923223,-0.109708757,0.997075304
12/14/2020,-0.284340349,-0.28,0.23,-1.56,-0.39,-0.82,-0.17862335,0.147063783,-0.988565396,0.432923223,-0.109708757
12/15/2020,1.361704524,1.28,1.13,0.41,0.46,0.6,-0.284340349,-0.17862335,0.147063783,-0.988565396,0.432923223
12/16/2020,0.14034419,0.17,-0.58,-0.39,0.04,-0.2,1.361704524,-0.284340349,-0.17862335,0.147063783,-0.988565396
12/17/2020,0.781327953,0.79,0.52,-0.69,-0.61,-0.2,0.14034419,1.361704524,-0.284340349,-0.17862335,0.147063783
12/18/2020,-0.283885027,-0.12,-0.17,-1.19,-0.41,-0.76,0.781327953,0.14034419,1.361704524,-0.284340349,-0.17862335
12/21/2020,-0.289872661,-0.23,0.23,-0.04,-0.99,0.29,-0.283885027,0.781327953,0.14034419,1.361704524,-0.284340349
12/22/2020,0.020732404,0.06,0.86,-1.63,-0.83,-0.1,-0.289872661,-0.283885027,0.781327953,0.14034419,1.361704524
12/23/2020,0.17088337,0.1,0.83,2.03,0.29,0.43,0.020732404,-0.289872661,-0.283885027,0.781327953,0.14034419
12/24/2020,0.167140941,0.21,-0.43,-0.18,0.23,-0.06,0.17088337,0.020732404,-0.289872661,-0.283885027,0.781327953
12/28/2020,0.630713888,0.46,-0.67,0.34,1.39,0.46,0.167140941,0.17088337,0.020732404,-0.289872661,-0.283885027
12/29/2020,-0.418311688,-0.4,-1.42,0.23,0.75,-0.3,0.630713888,0.167140941,0.17088337,0.020732404,-0.289872661
12/30/2020,0.268754458,0.27,1.05,0.06,-0.65,-0.04,-0.418311688,0.630713888,0.167140941,0.17088337,0.020732404
12/31/2020,0.458300481,0.39,-0.7,0.44,0.55,-0.24,0.268754458,-0.418311688,0.630713888,0.167140941,0.17088337
1/4/2021,-1.43336954,-1.41,0.17,0.54,-0.66,0.1,0.458300481,0.268754458,-0.418311688,0.630713888,0.167140941
1/5/2021,0.804597709,0.86,1.3,0.51,0.37,0.58,-1.43336954,0.458300481,0.268754458,-0.418311688,0.630713888
1/6/2021,0.895581461,0.79,3.12,3.94,0.07,0.59,0.804597709,-1.43336954,0.458300481,0.268754458,-0.418311688
1/7/2021,1.591084589,1.76,0.01,-0.85,-1.48,-0.21,0.895581461,0.804597709,-1.43336954,0.458300481,0.268754458
1/8/2021,0.482968989,0.51,-1.01,-1.36,-0.42,-0.39,1.591084589,0.895581461,0.804597709,-1.43336954,0.458300481
1/11/2021,-0.599034398,-0.51,0.54,1.26,-0.17,0.45,0.482968989,1.591084589,0.895581461,0.804597709,-1.43336954
1/12/2021,0.352807904,0.38,1.46,1.23,-0.44,0.45,-0.599034398,0.482968989,1.591084589,0.895581461,0.804597709
1/13/2021,0.110624305,0.07,-1.04,-0.42,-0.2,-0.04,0.352807904,-0.599034398,0.482968989,1.591084589,0.895581461
1/14/2021,-0.095527394,-0.11,2.34,1.13,-0.97,0.45,0.110624305,0.352807904,-0.599034398,0.482968989,1.591084589
1/15/2021,-0.874082476,-0.86,-0.73,-0.74,0.27,-0.48,-0.095527394,0.110624305,0.352807904,-0.599034398,0.482968989
1/19/2021,0.909281465,0.92,0.76,-0.8,-0.7,0.06,-0.874082476,-0.095527394,0.110624305,0.352807904,-0.599034398
1/20/2021,1.254289971,1.26,-0.75,-1.12,0.63,-0.4,0.909281465,-0.874082476,-0.095527394,0.110624305,0.352807904
1/21/2021,-0.074509486,-0.04,-0.77,-0.96,0.83,0.37,1.254289971,0.909281465,-0.874082476,-0.095527394,0.110624305
1/22/2021,-0.164137657,-0.07,1.6,-0.15,-0.66,0.64,-0.074509486,1.254289971,0.909281465,-0.874082476,-0.095527394
1/25/2021,0.283344242,0.29,-0.3,-0.42,0.24,0.98,-0.164137657,-0.074509486,1.254289971,0.909281465,-0.874082476
1/26/2021,-0.363019516,-0.32,-0.03,0.01,1.02,1.05,0.283344242,-0.164137657,-0.074509486,1.254289971,0.909281465
1/27/2021,-2.430529599,-2.53,1.17,1.49,0.59,2.46,-0.363019516,0.283344242,-0.164137657,-0.074509486,1.254289971
1/28/2021,0.782991421,0.92,-1.63,-0.82,-1.05,-2.29,-2.430529599,-0.363019516,0.283344242,-0.164137657,-0.074509486
1/29/2021,-1.767862743,-1.84,0.39,0.57,-0.75,0.38,0.782991421,-2.430529599,-0.363019516,0.283344242,-0.164137657
2/1/2021,1.69187345,1.73,0.75,-1.47,-0.23,-1.22,-1.767862743,0.782991421,-2.430529599,-0.363019516,0.283344242
2/2/2021,1.424172858,1.48,-0.75,-0.98,-1,-2.13,1.69187345,-1.767862743,0.782991421,-2.430529599,-0.363019516
2/3/2021,0.149789323,0.15,0.65,0.76,-0.06,0.2,1.424172858,1.69187345,-1.767862743,0.782991421,-2.430529599
2/4/2021,1.259311257,1.23,0.62,0.36,-0.09,-0.24,0.149789323,1.424172858,1.69187345,-1.767862743,0.782991421
2/5/2021,0.560089663,0.58,0.94,-0.47,-0.73,0.39,1.259311257,0.149789323,1.424172858,1.69187345,-1.767862743
2/8/2021,0.892585357,0.96,2.21,0.43,-0.91,0.78,0.560089663,1.259311257,0.149789323,1.424172858,1.69187345
2/9/2021,0.038837482,0.05,0.64,-0.08,-0.65,-0.41,0.892585357,0.560089663,1.259311257,0.149789323,1.424172858
2/10/2021,-0.043700214,-0.08,-0.53,0.82,0.3,0.1,0.038837482,0.892585357,0.560089663,1.259311257,0.149789323
2/11/2021,0.237664138,0.19,-0.2,-0.69,-0.45,-0.26,-0.043700214,0.038837482,0.892585357,0.560089663,1.259311257
2/12/2021,0.517030487,0.49,-0.12,0.45,-0.38,-0.06,0.237664138,-0.043700214,0.038837482,0.892585357,0.560089663
2/16/2021,-0.178487622,-0.14,-0.25,1.95,0.15,0.03,0.517030487,0.237664138,-0.043700214,0.038837482,0.892585357
2/17/2021,-0.207817669,-0.21,-0.68,0.58,0.27,-0.15,-0.178487622,0.517030487,0.237664138,-0.043700214,0.038837482
2/18/2021,-0.577416544,-0.64,-1.44,-0.25,0.87,-0.5,-0.207817669,-0.178487622,0.517030487,0.237664138,-0.043700214
2/19/2021,0.228452703,0.16,2,0.72,-0.42,0.58,-0.577416544,-0.207817669,-0.178487622,0.517030487,0.237664138
2/22/2021,-0.956157935,-1.13,0.71,3.16,1.69,0.89,0.228452703,-0.577416544,-0.207817669,-0.178487622,0.517030487
2/23/2021,-0.014703176,-0.15,-1.05,0.9,1.11,-0.23,-0.956157935,0.228452703,-0.577416544,-0.207817669,-0.178487622
2/24/2021,1.116406448,1.15,1.5,1.37,-0.27,0.36,-0.014703176,-0.956157935,0.228452703,-0.577416544,-0.207817669
2/25/2021,-2.647830744,-2.74,-0.91,0.85,0.96,0.41,1.116406448,-0.014703176,-0.956157935,0.228452703,-0.577416544
2/26/2021,-0.399042192,-0.28,0.35,-1.59,-0.03,-0.39,-2.647830744,1.116406448,-0.014703176,-0.956157935,0.228452703
3/1/2021,2.536535264,2.63,1.09,0.23,-0.39,0.24,-0.399042192,-2.647830744,1.116406448,-0.014703176,-0.956157935
3/2/2021,-0.944906412,-1.05,-0.77,1.26,0.62,0.21,2.536535264,-0.399042192,-2.647830744,1.116406448,-0.014703176
3/3/2021,-1.451781573,-1.57,0.64,3.53,1.65,1.08,-0.944906412,2.536535264,-0.399042192,-2.647830744,1.116406448
3/4/2021,-1.59479515,-1.7,-1.09,1.69,1.25,0.42,-1.451781573,-0.944906412,2.536535264,-0.399042192,-2.647830744
3/5/2021,1.789260325,1.85,0.35,0.62,0.95,0.52,-1.59479515,-1.451781573,-0.944906412,2.536535264,-0.399042192
3/8/2021,-0.489368085,-0.67,1.44,3.71,1.63,0.91,1.789260325,-1.59479515,-1.451781573,-0.944906412,2.536535264
3/9/2021,1.539868257,1.79,0.41,-3.19,-1.82,-0.51,-0.489368085,1.789260325,-1.59479515,-1.451781573,-0.944906412
3/10/2021,0.712200461,0.68,1.17,1.82,-0.06,0.17,1.539868257,-0.489368085,1.789260325,-1.59479515,-1.451781573
3/11/2021,1.298317042,1.44,1.08,-1.97,-1.38,-0.8,0.712200461,1.539868257,-0.489368085,1.789260325,-1.59479515
3/12/2021,0.197876059,0.1,0.5,1.28,0.64,0.61,1.298317042,0.712200461,1.539868257,-0.489368085,1.789260325
3/15/2021,0.696699215,0.7,-0.34,-1.27,0.24,0.09,0.197876059,1.298317042,0.712200461,1.539868257,-0.489368085
3/16/2021,-0.403023948,-0.43,-1.33,-0.87,0.29,-0.06,0.696699215,0.197876059,1.298317042,0.712200461,1.539868257
3/17/2021,0.379078198,0.33,0.65,0.35,-0.03,0.14,-0.403023948,0.696699215,0.197876059,1.298317042,0.712200461
3/18/2021,-1.836691078,-1.88,-1.21,2.2,0.94,0.45,0.379078198,-0.403023948,0.696699215,0.197876059,1.298317042
3/19/2021,0.126752002,0.25,0.93,-1,-0.78,-0.55,-1.836691078,0.379078198,-0.403023948,0.696699215,0.197876059
3/22/2021,0.53931799,0.55,-1.67,-2.23,-0.26,-0.13,0.126752002,-1.836691078,0.379078198,-0.403023948,0.696699215
3/23/2021,-1.145260902,-1.17,-2.94,-1.04,0.55,-0.81,0.53931799,0.126752002,-1.836691078,0.379078198,-0.403023948
3/24/2021,-0.831796961,-1.01,-1.59,1.47,1.36,0.12,-1.145260902,0.53931799,0.126752002,-1.836691078,0.379078198
3/25/2021,0.737134192,0.67,1.99,1.39,0.48,1.13,-0.831796961,-1.145260902,0.53931799,0.126752002,-1.836691078
3/26/2021,1.621056317,1.55,0.22,0.65,0.76,0.55,0.737134192,-0.831796961,-1.145260902,0.53931799,0.126752002
3/29/2021,-0.470914263,-0.49,-2.47,-0.23,0.89,-0.01,1.621056317,0.737134192,-0.831796961,-1.145260902,0.53931799
3/30/2021,-0.029195251,-0.02,1.81,1.01,-0.24,-0.2,-0.470914263,1.621056317,0.737134192,-0.831796961,-1.145260902
3/31/2021,0.606608416,0.63,0.59,-2.32,-1.17,-0.25,-0.029195251,-0.470914263,1.621056317,0.737134192,-0.831796961
4/1/2021,1.245290447,1.27,0.24,-0.02,-0.71,-0.53,0.606608416,-0.029195251,-0.470914263,1.621056317,0.737134192
4/5/2021,1.159160801,1.27,-0.68,-0.71,0.99,0.08,1.245290447,0.606608416,-0.029195251,-0.470914263,1.621056317
4/6/2021,0.037775488,0.01,-0.32,0.08,-0.12,-0.28,1.159160801,1.245290447,0.606608416,-0.029195251,-0.470914263
4/7/2021,-0.085026098,-0.12,-1.52,0.33,0.69,-0.12,0.037775488,1.159160801,1.245290447,0.606608416,-0.029195251
4/8/2021,0.579554527,0.62,0.26,-1.18,-0.54,-0.39,-0.085026098,0.037775488,1.159160801,1.245290447,0.606608416
4/9/2021,0.604232169,0.65,-0.62,0.13,0.77,0.11,0.579554527,-0.085026098,0.037775488,1.159160801,1.245290447
4/12/2021,0.028016331,-0.05,-0.44,0.54,0.71,-0.37,0.604232169,0.579554527,-0.085026098,0.037775488,1.159160801
4/13/2021,0.279719801,0.41,-0.77,-1.58,-1.08,-0.36,0.028016331,0.604232169,0.579554527,-0.085026098,0.037775488
4/14/2021,-0.223710206,-0.35,1.15,1.42,0.01,0.69,0.279719801,0.028016331,0.604232169,0.579554527,-0.085026098
4/15/2021,1.058205437,1.04,-0.78,-1.2,0.07,-0.54,-0.223710206,0.279719801,0.028016331,0.604232169,0.579554527
4/16/2021,0.253598257,0.27,-0.18,0.65,0.82,0.15,1.058205437,-0.223710206,0.279719801,0.028016331,0.604232169
4/19/2021,-0.656074558,-0.73,-0.64,0.78,0.71,0.41,0.253598257,1.058205437,-0.223710206,0.279719801,0.028016331
4/20/2021,-0.922046901,-0.94,-1.37,-1.55,0.37,-0.47,-0.656074558,0.253598257,1.058205437,-0.223710206,0.279719801
4/21/2021,1.185923598,1.11,1.53,0.13,-0.44,0.1,-0.922046901,-0.656074558,0.253598257,1.058205437,-0.223710206
4/22/2021,-0.784390838,-0.77,0.62,-0.79,-0.19,-0.19,1.185923598,-0.922046901,-0.656074558,0.253598257,1.058205437
4/23/2021,1.204224151,1.26,0.76,0.7,-0.35,0.04,-0.784390838,1.185923598,-0.922046901,-0.656074558,0.253598257
4/26/2021,0.363044532,0.43,0.78,-0.49,-1.19,-0.05,1.204224151,-0.784390838,1.185923598,-0.922046901,-0.656074558
4/27/2021,-0.045889132,-0.03,0.07,0.86,0.51,0.07,0.363044532,1.204224151,-0.784390838,1.185923598,-0.922046901
4/28/2021,-0.013769092,-0.06,0.27,0.23,-0.3,-0.32,-0.045889132,0.363044532,1.204224151,-0.784390838,1.185923598
